195099	-869764.694149
195295	-869757.711210
195495	-869885.464878
195691	-869927.706005
195894	-869767.506919
196092	-869868.224970
196291	-869924.394917
196491	-869901.468924
196685	-869772.169248
196890	-869836.341009
197099	-869845.304622
197294	-869873.264691
197492	-869944.630724
197689	-869806.348568
197884	-869807.578711
198080	-869814.016662
198275	-869771.485758
198471	-869775.861602
198665	-869860.854828
198861	-869874.425981
199062	-869911.873168
199258	-869786.235709
199457	-869943.824794
199653	-869954.332135
199850	-869927.021058
200043	-869966.174716
200249	-869950.509394
200448	-869880.505795
200649	-869920.588305
200854	-869897.243522
201051	-869806.388863
201246	-869845.024211
201458	-869695.155491
201666	-869852.892489
201880	-869972.126189
202074	-869847.722189
202269	-869902.216494
202466	-869883.456909
202662	-869897.654357
202857	-869765.151152
203051	-869907.441132
203248	-870041.913825
203442	-869945.042788
203639	-869963.647669
203837	-869960.381363
204032	-870003.730876
204229	-869993.895705
204426	-870049.033848
204623	-870013.003818
204820	-870035.190867
205017	-870037.056481
205213	-870119.528130
205410	-870088.961961
205609	-870240.698782
205809	-870207.954537
206004	-870215.251310
206199	-870172.334679
206400	-870175.222471
206597	-870208.777609
206793	-870154.400889
206993	-870176.624909
207195	-870029.938042
207395	-870186.812636
207593	-870240.692336
207790	-870165.474231
207987	-870217.329383
208184	-870251.214743
208387	-870118.577215
208589	-870141.374668
208785	-870189.366911
208981	-870065.679196
209177	-870109.621446
209376	-870206.028620
209576	-870094.930305
209773	-869981.041012
209970	-870068.469961
210168	-870136.282219
210369	-870144.545566
210567	-870093.361646
210765	-870260.219649
210982	-870127.696164
211185	-870109.777208
211386	-870067.504518
211583	-870172.223323
211780	-870150.220402
211975	-870185.472871
212172	-870263.001538
212367	-870164.687451
212570	-870086.534993
212765	-870098.893203
212995	-870056.638109
213190	-870161.846151
213388	-870161.226533
213584	-870151.391563
213780	-870144.418568
213974	-870082.852753
214170	-870152.354363
214369	-870203.505179
214565	-870217.103218
214761	-870254.323883
0.250000	-227865.825293
