195825	-852203.567138
196023	-852126.013805
196222	-852096.968547
196419	-852140.767233
196624	-852245.887826
196825	-852180.395963
197023	-852118.762220
197228	-852059.770252
197424	-852155.552379
197619	-852162.285529
197816	-852026.750536
198014	-852051.990654
198210	-852112.394985
198406	-852066.876014
198604	-852118.950521
198798	-852106.745137
198995	-852155.312433
199191	-852140.894244
199396	-852240.961004
199591	-852251.857586
199795	-852232.861184
200001	-852165.151718
200200	-852030.668102
200422	-851962.863426
200616	-852152.184465
200820	-852036.492538
201026	-852066.315071
201229	-852177.563342
201426	-852162.410969
201632	-852090.837272
201833	-852104.764105
202032	-852050.407525
202233	-852143.270904
202433	-852049.154275
202636	-852056.446783
202832	-852110.399655
203030	-851942.192505
203228	-851900.804118
203426	-851994.849437
203623	-852000.837352
203819	-852071.593777
204017	-852112.639718
204215	-852059.606026
204411	-852110.765365
204608	-852186.981396
204802	-852250.530522
204997	-852057.167243
205193	-852174.292230
205392	-852109.088488
205592	-852226.733937
205788	-852200.455520
205987	-852116.496463
206184	-852202.366173
206384	-852174.198347
206583	-852106.070121
206781	-852223.066254
206978	-852184.209156
207174	-852172.335269
207375	-852189.725657
207570	-852191.023642
207766	-852161.355833
207962	-852107.328748
208160	-852046.660315
208356	-852007.192108
208553	-852123.221432
208748	-852179.123518
208946	-852147.832178
209142	-852061.499289
209341	-851971.554631
209545	-852153.623757
209740	-852097.255171
209935	-852023.999720
210137	-852031.268316
210333	-851987.277896
210532	-852154.554327
210728	-852122.311057
210923	-852070.549061
211119	-852033.378566
211316	-852019.044516
211512	-852050.183426
211708	-852106.160844
211906	-852089.371923
212103	-852062.876120
212299	-852052.652887
212495	-852086.996020
212694	-852050.685659
212896	-851999.226852
213093	-851952.052482
213291	-851950.339519
213488	-851942.425052
213683	-852012.612657
213879	-852008.099243
214083	-851880.897251
214281	-851974.222066
214475	-851903.979665
214677	-851950.181793
214872	-851969.011149
215068	-852020.025413
215264	-851989.488933
215461	-852088.028726
0.000000	-225877.836120
