194362	-893250.492771
194565	-893239.035564
194761	-893272.172460
194962	-893282.433710
195160	-893161.417077
195360	-893200.028240
195559	-893188.460986
195764	-893188.032733
195964	-893249.815444
196166	-893209.939299
196361	-893319.812806
196558	-893145.112824
196751	-893209.583834
196950	-893172.381806
197151	-893225.933422
197347	-893104.305996
197540	-893142.451396
197737	-893077.134058
197933	-893151.911596
198127	-893157.606777
198321	-893119.463097
198513	-893113.332879
198708	-893111.562311
198910	-893164.374416
199103	-893088.897062
199298	-893076.321615
199492	-893161.913170
199686	-893190.429367
199880	-893202.509377
200080	-893149.498179
200281	-893067.752237
200475	-893256.953927
200669	-893223.386344
200863	-893297.660272
201059	-893251.183608
201254	-893322.572057
201454	-893298.317603
201647	-893142.410118
201869	-893100.653210
202066	-893136.835347
202260	-893225.784453
202454	-893281.711316
202647	-893287.877266
202845	-893219.341298
203041	-893345.045396
203236	-893356.612047
203429	-893409.426459
203625	-893491.993629
203830	-893404.724340
204023	-893393.200226
204217	-893319.719368
204420	-893323.132308
204618	-893416.405949
204813	-893355.199884
205014	-893309.305141
205210	-893337.168127
205406	-893325.377025
205600	-893316.572677
205800	-893274.456099
205996	-893377.447222
206199	-893421.193574
206394	-893366.655669
206588	-893395.014964
206781	-893421.459116
206975	-893350.630508
207170	-893387.820482
207364	-893371.105069
207559	-893398.243172
207753	-893330.595123
207946	-893373.877270
208141	-893354.990053
208335	-893304.655066
208529	-893294.376938
208733	-893276.613481
208928	-893316.543996
209121	-893310.807035
209315	-893308.205594
209519	-893458.441950
209719	-893426.059707
209919	-893359.519352
210112	-893368.897875
210306	-893434.176368
210500	-893430.217240
210693	-893401.915963
210888	-893426.282973
211081	-893464.950628
211284	-893561.996078
211484	-893381.067353
211676	-893409.467805
211869	-893470.253986
212065	-893463.864367
212258	-893389.186591
212452	-893565.812577
212651	-893542.216306
212845	-893500.952749
213047	-893546.520868
213242	-893555.124076
213438	-893473.279787
213640	-893572.938037
213833	-893518.653893
0.500000	-232790.635559
