375232	-882969.199558
375639	-883044.060809
376023	-883023.000108
376402	-883055.491346
376779	-882989.837280
377169	-883039.872072
377543	-883163.864712
377919	-883146.719320
378300	-883234.867701
378676	-883123.709634
379060	-883085.968256
379440	-883093.474023
379819	-883076.103743
380196	-883119.453568
380573	-883073.590100
380952	-883103.893193
381334	-883121.809061
381712	-882973.228528
382088	-882921.706532
382463	-882956.602792
382838	-883062.809366
383214	-883028.740816
383589	-882925.247380
383967	-882995.100062
384344	-882987.381414
384731	-883084.627647
385112	-883065.447914
385487	-883024.777342
385872	-883026.454843
386249	-882978.514047
386627	-882969.511813
387001	-882958.071353
387381	-882863.344962
387761	-882844.291900
388148	-882854.268656
388532	-882872.249947
388906	-882924.190940
389283	-882898.016417
389658	-882931.004642
390034	-883017.859087
390415	-883025.663407
390794	-882987.430890
391201	-883029.023503
391578	-883104.511809
391962	-883193.959144
392350	-883160.519252
392726	-883014.651006
393104	-883160.651086
393482	-883142.976362
393860	-883054.686234
394257	-883055.997198
394633	-883122.296707
395013	-883133.706311
395397	-883148.548376
395776	-883182.333648
396154	-883133.355315
396530	-883298.301747
396903	-883184.870501
397292	-883281.274528
397668	-883301.526808
398044	-883193.450518
398420	-883122.794031
398807	-883098.171540
399183	-883170.214000
399558	-883148.286784
399937	-883051.066366
400321	-883003.684691
400705	-883047.106091
401110	-883111.791969
401489	-883125.436384
401864	-883205.617740
402245	-883156.447003
402620	-883075.136624
403001	-883027.662967
403381	-882968.055438
403758	-883117.140293
404137	-883204.396526
404515	-883168.846245
404893	-883145.664365
405274	-883047.659559
405653	-883059.088842
406027	-883043.937619
406402	-883141.160802
406780	-883146.712389
407153	-883347.933554
407531	-883214.700407
407919	-883219.095620
408305	-883181.574148
408679	-883230.242822
409052	-883159.675205
409431	-883209.306516
409805	-883227.881200
410181	-883197.628425
410556	-883168.296814
410937	-883282.520474
411314	-883159.513665
411691	-883131.408287
412073	-883202.873419
412466	-883203.988601
412845	-883260.624332
0.500000	-231205.748322
