228059	-890928.567930
228290	-891009.292940
228517	-890968.027537
228751	-890849.345002
228985	-890827.472150
229219	-890896.616675
229449	-890777.985388
229678	-890742.422683
229910	-890760.083715
230141	-890856.247218
230378	-890802.432071
230611	-890802.486158
230838	-890820.810523
231068	-890964.605718
231299	-890843.456052
231530	-890812.710992
231764	-890825.983908
231989	-890803.449186
232220	-890807.910653
232449	-890754.743230
232679	-890718.783093
232909	-890762.294073
233138	-890780.658893
233367	-890703.574253
233599	-890741.730580
233828	-890816.523888
234063	-890807.253146
234297	-890866.071396
234526	-890821.251750
234758	-890907.476155
234985	-890890.251711
235214	-890924.591577
235441	-890961.553596
235680	-890968.045088
235924	-890984.759147
236158	-890870.971194
236388	-890912.421575
236645	-890943.501626
236875	-890977.345998
237106	-890988.197217
237337	-890909.822878
237567	-890954.006416
237798	-890999.499485
238029	-890950.945392
238257	-890999.744167
238490	-891035.834989
238721	-891094.667455
238957	-891034.357133
239188	-891020.118281
239418	-890915.014877
239651	-891048.960275
239889	-891069.960427
240117	-891084.324949
240345	-891120.320863
240571	-891220.509694
240801	-891245.250480
241030	-891064.013913
241258	-891136.638391
241486	-891052.143333
241714	-891019.162233
241945	-891105.588293
242173	-891026.671913
242410	-891068.409537
242641	-891017.983491
242879	-891094.684046
243110	-891144.256014
243348	-891115.630860
243576	-891102.833529
243811	-891179.124131
244049	-891106.476393
244285	-891126.999663
244536	-891162.652615
244772	-891197.883732
245000	-891158.716606
245234	-891184.758196
245461	-891116.821997
245694	-891246.284126
245923	-891300.722765
246151	-891249.304463
246381	-891127.479829
246609	-891170.411139
246837	-891281.464882
247065	-891275.103991
247293	-891225.125232
247521	-891322.726832
247749	-891299.242061
247976	-891337.621744
248205	-891339.452588
248432	-891414.420713
248667	-891332.666964
248897	-891344.422208
249127	-891331.663603
249357	-891429.666261
249584	-891406.888808
249812	-891437.816203
250050	-891395.582657
250289	-891459.286803
250519	-891455.845187
250750	-891429.631527
250985	-891452.249770
0.500000	-232542.917584
