297504	-886175.603648
297806	-886182.374525
298104	-886083.991977
298401	-886185.770858
298702	-886140.386620
299006	-886056.394392
299311	-886048.348746
299612	-886129.734476
299921	-886064.789507
300219	-886153.806842
300520	-886217.192023
300823	-886029.981403
301128	-886152.981016
301435	-886191.586459
301737	-886049.652397
302035	-885954.285948
302335	-886033.514503
302637	-886101.736648
302939	-886095.830597
303238	-886129.823243
303539	-886049.901076
303839	-886148.365580
304143	-886175.603441
304440	-886250.810856
304740	-886222.523773
305041	-886274.836011
305341	-886262.067339
305652	-886137.343323
305954	-886083.817456
306250	-886133.073597
306550	-886093.049844
306847	-886141.777702
307144	-886100.473861
307447	-886083.412502
307746	-886152.410936
308044	-886189.389320
308340	-886212.056013
308639	-886182.741056
308935	-886278.039465
309232	-886226.248380
309528	-886205.133961
309827	-886180.544065
310126	-886129.012764
310432	-886286.249821
310733	-886346.430923
311056	-886323.635655
311354	-886362.660986
311658	-886292.525629
311958	-886353.448537
312255	-886324.131659
312557	-886323.847966
312854	-886398.124090
313152	-886308.788465
313455	-886245.530797
313756	-886273.009253
314052	-886274.417586
314349	-886347.655355
314645	-886290.221854
314942	-886412.411103
315241	-886382.165047
315539	-886268.137154
315840	-886273.022848
316139	-886257.890528
316440	-886292.568505
316740	-886252.912730
317046	-886237.741480
317346	-886246.322524
317652	-886419.063814
317960	-886389.710324
318258	-886388.275021
318558	-886380.176230
318856	-886426.432427
319163	-886465.649079
319462	-886477.431734
319762	-886459.225918
320059	-886430.367228
320363	-886615.919045
320660	-886622.653713
320956	-886515.655668
321254	-886496.782570
321551	-886479.061899
321861	-886397.295933
322161	-886313.249747
322459	-886504.226691
322755	-886460.525458
323052	-886374.088722
323352	-886442.556174
323650	-886428.062097
323974	-886424.317352
324282	-886458.814797
324582	-886446.553956
324885	-886479.168956
325196	-886509.565852
325492	-886444.853824
325794	-886453.168412
326092	-886496.100638
326392	-886499.057859
326690	-886558.295626
326986	-886663.912846
327289	-886661.684941
0.500000	-231641.428687
